page rank, identifier
0.27749999999999997,E63A47AE-3599-4264-8EDA-45ADC4D25C0E/1259
0.27749999999999997,96DBF193-DB2D-44BF-9CC8-CAF28CC9B8AD/932
0.27749999999999997,EA0732B3-DC2F-4B4D-869A-A3D3C6CF87FD/946
0.27749999999999997,2D186681-715B-4A39-900F-0DB02526E6EA/161
0.27749999999999997,AD2DEB63-8A8C-4CD8-82E6-33A9FABEF456/1250
0.27749999999999997,1F30BCF0-F8EB-4BE1-8697-EC239B0FA714/205
0.27749999999999997,D6A75D95-FEC2-4823-BE1E-85BB1BAC363F/1321
0.27749999999999997,56B80CEE-B802-4208-9AE6-AC9D60545F38/350
0.27749999999999997,F0DD4C1C-F825-430D-817F-84FECE931010/1306
0.27749999999999997,6B285F29-1876-4DE1-87CD-22248FFD8FC5/70
0.27749999999999997,8A09BDA4-A03A-44BB-AEAB-FD9F970ACC34/585
0.27749999999999997,19BCFD66-1A24-4AF1-A782-58325EFBF5E9/1474
0.27749999999999997,B870A385-CBA9-4068-968F-E46E88B6C8A5/1229
0.27749999999999997,A21E8275-4E7F-4778-96D0-18333B308931/248
0.27749999999999997,283E9F6C-F57D-4806-A6D8-5A22E15E85DA/894
0.27749999999999997,0C1C5BA9-CA2F-44F3-8D21-5589929F7626/437
0.27749999999999997,DC719282-580A-436D-AD60-7B6D783937A8/1363
0.27749999999999997,1CBB6979-BAE8-4D4B-9CA3-795F823A5484/844
0.27749999999999997,349AF518-0655-4490-A70C-1B420C45278A/451
0.27749999999999997,41A781E0-CCB4-43AF-B30D-B1A7B290AD65/1312
0.27749999999999997,4
0.27749999999999997,9B213107-2EB3-4815-B415-5CA95D710DD0/1040
0.27749999999999997,25C59E31-9013-4D78-BB19-A8B3733E5B00/3335
0.27749999999999997,302DC2D2-B27A-4EC6-AE56-86887EEACBF3/2567
0.27749999999999997,B5DC823A-B539-45EE-BA6D-2129090C1475/165
0.27749999999999997,D0CD29D5-BDBF-47DB-9554-56B67082CD79/2376
0.27749999999999997,ADC22E92-BB05-4792-A320-92F923FC1501/161
0.27749999999999997,07696CA0-2B8B-4DD5-9F67-059CD5094F09/959
0.27749999999999997,9B80A2E6-5EA5-4370-B7DC-17B6923E8E63/604
0.27749999999999997,562619
0.27749999999999997,3DDC5DD4-0B83-44F7-BD3B-D9D8335E7779/2376
0.27749999999999997,F6FF6FFE-C165-404F-846F-805C87C9F4E6/1321
0.27749999999999997,C54D6DB3-73BF-4F33-97B5-41E388C0534B/514
0.27749999999999997,553B70F2-22EC-475F-A612-844BE90BA778/4205
0.27749999999999997,1899BFF2-AAF6-4C69-B124-0AEFC1CFE07C/2376
0.27749999999999997,45902839-8C06-4C15-98BC-EDB32AD822EA/331
0.27749999999999997,C488A2EC-1A06-4B5D-BF7B-7DD5F4BBA7A0/584
0.27749999999999997,DE1F31FF-51F6-41B1-A7EE-C20D64507B64/844
0.27749999999999997,C2D7E39D-49D8-49DF-B389-C7A5EE5D5634/1474
0.27749999999999997,15F5F41A-3628-4123-AEA2-A7DA284CB1CD/1089
0.27749999999999997,6C92C34A-B4B8-4789-ACC8-4782D05DF7A9/1306
0.27749999999999997,0D8F7460-41AC-45FD-9C8B-1E424996EA01/18
0.27749999999999997,EFFA8F3B-BA32-4073-827A-CD635B1047DE/371
0.27749999999999997,7C0AF3D2-864C-4FA7-B5B1-E7BEFBEA7100/1321
0.27749999999999997,CDD9B8AD-47E2-4784-B1BA-E3ABE0FFC192/211
0.27749999999999997,CA7E71A2-BA7F-4008-A4B4-12C19136DEBB/451
0.27749999999999997,07178B77-EBCB-43C8-A6F2-38C0B53A4E98/1045
0.27749999999999997,E2BC38FD-A836-434F-B943-61EE8B0E4042/205
0.27749999999999997,0086E147-6E57-490F-AF1D-087F7979C299/3374
0.27749999999999997,437AF72A-7201-40A5-A1CC-42463AAB668D/675
0.27749999999999997,1D6AA518-939F-4014-B3A4-DAAAD79A8339/96
0.27749999999999997,6288EBD7-305F-43F0-8587-042B4E910CC0/967
0.27749999999999997,C710FD1E-A55D-44EE-8AB4-6A2DB175CB50/2376
0.27749999999999997,D565808C-4C65-4A6A-A755-A372E39A8DC8/1766
0.27749999999999997,3EE68019-E8F2-4534-894B-CE80BAD20FA3/756
0.27749999999999997,A21E8275-4E7F-4778-96D0-18333B308931/784
0.27749999999999997,662F91BC-F6B5-4AE1-A79D-98208965DE88/437
0.27749999999999997,E97E0E11-4E81-4094-9D39-3E0B28E77F27/331
0.27749999999999997,D73A4689-3DA9-45DE-B061-EDF893EDBCD5/18
0.27749999999999997,2C7899EE-9F35-433D-BF30-D4E00BC5838F/212
0.27749999999999997,31EC168A-9F83-4E2D-A543-41FB9EC5CF7D/390
0.27749999999999997,AMNH LIBRARY 100113308
0.27749999999999997,98361550-5E38-4D68-9890-0C5514ADBAFE/1306
0.27749999999999997,C0497013-9708-4960-A492-6993AF5D40C6/40
0.27749999999999997,7C07AA00-F17C-4DE3-8C82-59F604CA5333/1048
0.27749999999999997,AB88C376-0F39-44B7-A5D3-C5D2DBC25A1B/574
0.27749999999999997,AA0E7ECB-B025-4D1B-82C0-AFEC491E20D5/1066
0.27749999999999997,2511E975-70D4-4AF0-B1F8-6DA7A25234A3/1023
0.27749999999999997,8D242C7E-4491-46DC-B488-51B371320168/40
0.27749999999999997,2AEF926D-AE93-490D-9D4D-0CE564E02EE1/946
0.27749999999999997,DD25941A-4499-45E2-9DCD-C40386D4923C/18
0.27749999999999997,3FA89638-BD77-4192-AEB0-C26F058AC20D/19
0.27749999999999997,118AE65B-028C-4ACE-9E6F-D593380EE4E1/1299
0.27749999999999997,C5AC8150-5D0B-4BA6-AF0F-454B4560D9CD/1544
0.27749999999999997,176C11F3-223C-4312-B30C-EB715D0CBE88/2430
0.27749999999999997,B54CB12F-C81E-485F-9F1A-AB11602771F0/799
0.27749999999999997,4267D3B4-45D2-4B86-B2D5-EA4734C63F23/1311
0.27749999999999997,C1947F78-F885-4705-9989-5DF1A4C1B280/1008
0.27749999999999997,A79E3063-0BDA-46DB-B8C0-4C102059FF6E/1268
0.27749999999999997,D6094EC6-BD39-4950-8BBA-1E3A6858FC95/296
0.27749999999999997,8D48B4B2-81F3-4B2C-BF92-76434AFA3835/725
0.27749999999999997,F752A702-D695-42E7-A66E-EF6CE6056137/7
0.27749999999999997,81B063B8-0C3A-471D-A6FE-7DDE9060AC3B/385
0.27749999999999997,C488A2EC-1A06-4B5D-BF7B-7DD5F4BBA7A0/585
0.27749999999999997,DCDDE9FB-F54D-4A1D-9342-57CCE7DBD992/2430
0.27749999999999997,685CB8FB-EDB4-4D7F-9A34-AAF6B788E393/952
0.27749999999999997,49CF246F-7747-4303-A5DE-3177C2749031/81
0.27749999999999997,A9858958-8D95-4798-8947-454BDF2551D6/1296
0.27749999999999997,1DAB861B-D167-4667-947A-C2A02811E2FD/876
0.27749999999999997,9ABD7D25-4020-4DE3-AF66-A29ED6B6B7F9/390
0.27749999999999997,9238C212-9AE2-42F0-8889-67169C4E53C6/2430
0.27749999999999997,D699526C-AE01-43C2-9930-726E9BB89861/1308
0.27749999999999997,74A7C274-2C98-4C57-8104-A6CEEF306707/4169
0.27749999999999997,11FF05C0-3A24-4ECA-8873-A3D6E7528F0A/463
0.27749999999999997,A9A793C6-4332-4D53-820C-3FEE13FCF05A/463
0.27749999999999997,824608C9-EDD2-4706-B8E4-E6CA824FB5A5/1058
0.27749999999999997,4FE73A8E-FEE1-4277-A064-47429BD4A04D/36
0.27749999999999997,24A36226-4D0F-474C-9EB1-85A3C4753E76/1369
0.27749999999999997,AB556C8A-2C27-4C21-BA6F-8AFE946B4FEC/520
0.27749999999999997,A2816313-B449-4389-8874-21708A4AEBAD/631
0.27749999999999997,6ABA660E-34AE-4D36-BDE7-AC29FE4220A4/1305
0.27749999999999997,E6FF117D-B5AB-4B21-831B-D9949CCAD2F5/2430
0.27749999999999997,9E66983B-1E54-47CD-B9D4-16D14F3CEE4D/585
0.27749999999999997,FEBE0755-8B49-4384-BEB9-2569F144AFEE/570
0.27749999999999997,08D956F1-5151-41AB-9417-BCF45858AD35/813
0.27749999999999997,9397D733-3069-4BB1-94F1-F8D6EA8460D0/446
0.27749999999999997,D4587A3A-F1AC-4EE7-A4E3-5DEE9CA00667/1226
0.27749999999999997,A78BAE1F-B449-4504-9F25-BEDBB796F753/1185
0.27749999999999997,4AE99546-E1D2-4BC4-9931-FB58EF2E3199/220
0.27749999999999997,AD9220B0-40BB-4F6C-900D-D1E5AD9A0BCF/2976
0.27749999999999997,650EFECB-209F-4C9E-B328-DD139C20DD8D/372
0.27749999999999997,0BD6EBFF-7690-4A68-B8F2-9952443F4E35/680
0.27749999999999997,096368A2-0AEA-4752-9649-E73F02ACED2C/1040
0.27749999999999997,E960EE90-8E1C-4C3F-8D57-BCED3420BFB9/446
0.27749999999999997,E182E6B8-75D2-4964-8E99-3DD8845BDEDC/1311
0.27749999999999997,49CF246F-7747-4303-A5DE-3177C2749031/2430
0.27749999999999997,2E8D2AE8-7D46-4B9B-BD5A-7AB7642BE106/296
0.27749999999999997,B30D189A-702B-4C91-A307-087CED001398/331
0.27749999999999997,295966C2-912E-4722-AF3E-7BACC19D1D53/972
0.27749999999999997,6ECA6459-DC34-4703-B867-802750E39293/96
0.27749999999999997,8FD831CD-AB04-4372-AF4F-DA9BEA80FEB5/1056
0.27749999999999997,CE010A45-9350-4EFC-8DF8-F29FFA58C172/680
0.27749999999999997,1D6AA518-939F-4014-B3A4-DAAAD79A8339/463
0.27749999999999997,E33F4D69-C443-43BB-8DF7-1FD9AFAC343A/1369
0.27749999999999997,1723131
0.27749999999999997,305C9704-A416-42A9-8730-6D42E6531BC6/19
0.27749999999999997,A8DAF318-D6AF-4F60-8761-D2A7AE1F40A6/725
0.27749999999999997,4881342D-076F-43E0-838B-68F3166A30D5/2679
0.27749999999999997,126B53EF-B09C-4C8D-B45E-6ACF8079B504/2320
0.27749999999999997,53960AF9-CD01-48F8-AA62-1EE62BAF7D70/1089
0.27749999999999997,268D13C3-EA51-4D72-AE6C-623E717D2011/18
0.27749999999999997,9F9EDCF1-FE5F-4103-934B-F548A2EC9524/390
0.27749999999999997,E78EBBD3-A75E-4456-B8D8-C922EFA4BE53/3066
0.27749999999999997,1F88034B-093F-457D-8BB9-B18A3D67947C/844
0.27749999999999997,690657F8-665A-45D1-98E1-33A39D3A5550/520
0.27749999999999997,BE6BD0B6-B128-41F3-A554-8C3B28BC8B1D/1245
0.27749999999999997,255AE576-6A66-4DBA-965D-8E55730C3262/1954
0.27749999999999997,E8CC3A5B-3EBC-422B-A2EB-8CD9598EED24/636
0.27749999999999997,0B340E77-3B71-428A-A649-813E3DCBA0A1/841
0.27749999999999997,2F3F8A13-FAE9-449D-AC83-607C4A2B53A2/446
0.27749999999999997,67E105A4-9195-4167-A9FC-1F9E1365E0E8/557
0.27749999999999997,9C7164AA-6E7F-4FC0-9C95-5B8A83607867/761
0.27749999999999997,0F7C5314-8F1B-4582-AA03-81BC50185128/4186
0.27749999999999997,C0DF5B8F-8A9F-4679-888C-2309FAC06261/1056
0.27749999999999997,839EF180-859A-498C-91C6-F0EE6E73D50D/1762
0.27749999999999997,E074296F-53DB-4EEB-92FA-3DD48F5EC0F3/756
0.27749999999999997,32B7F754-A6C2-4BE1-B737-C1BF3EEE4367/215
0.27749999999999997,E6FF117D-B5AB-4B21-831B-D9949CCAD2F5/70
0.27749999999999997,5983DC56-89FD-468F-A399-8926359E0BC0/761
0.27749999999999997,0B340E77-3B71-428A-A649-813E3DCBA0A1/641
0.27749999999999997,5BD5AE8D-FF7F-4AB2-8F98-71538D19B7E6/2374
0.27749999999999997,384B0D36-A0F9-42F9-A3CF-81394914E348/1199
0.27749999999999997,AB74A0BB-BA9C-43F4-800D-3DD90F3F93B5/225
0.27749999999999997,220D9424-7C15-40CB-9D29-6C677F12D8EF/1010
0.27749999999999997,177C733F-C1A5-4CF5-A41D-17BB62546DF0/526
0.27749999999999997,FBF5A80F-700F-4F81-B6E9-7052B4015542/959
0.27749999999999997,9DEB7068-C748-4D2B-AFDC-BF6C5B0E4D0C/756
0.27749999999999997,128C8659-810A-4649-AF73-B3EF907B8F59/161
0.27749999999999997,8F674E6F-A8D7-4473-85D3-1E74C8E9944E/1040
0.27749999999999997,1BE26BDB-5498-4BB6-B313-CD612E6167C4/1048
0.27749999999999997,9A517007-3E53-457D-A7D0-26BDD0F4953E/2430
0.27749999999999997,A5D9969A-9494-463F-945E-0E8AF09F2F0F/631
0.27749999999999997,8655C1F6-A9DA-419D-AC1E-6B5BCF4F3558/932
0.27749999999999997,85D63A64-D7F9-4098-A70B-695BD992CC2B/922
0.27749999999999997,5E3961F7-9E07-4DD4-A0A4-0F6F172B99BF/631
0.27749999999999997,8A813D48-BC0E-4D1B-B598-ED8DE842A300/437
0.27749999999999997,7840B491-A737-445A-8F6D-6CD616B1CDF8/945
0.27749999999999997,FBAD8D35-B569-4613-A268-4B48375DBC37/585
0.27749999999999997,5432EEFF-6641-4EF1-83E6-7F532FE8D71F/2376
0.27749999999999997,512EF53F-0B1D-469B-8AB3-215975C97C67/40
0.27749999999999997,E703AC3D-3F0A-4409-BBC7-5DD3E116AAA7/693
0.27749999999999997,14F53F95-E0BC-4141-B1FE-8F14BDADD087/869
0.27749999999999997,9003AE3A-FEDA-44B7-86D5-3A230CEAE468/96
0.27749999999999997,8EE7D163-7336-4A1E-AE56-EB36F8C7AA6A/144
0.27749999999999997,1C428A5E-3768-4EF2-9A2F-0CDCB5097793/959
0.27749999999999997,29C943ED-515B-492F-A48A-9609DB25511C/631
0.27749999999999997,F5A475A5-5CDB-4A9E-8F68-A83E18622E5D/673
0.27749999999999997,E0FC0ED8-B4FE-4884-8669-68D2F18F9776/520
0.27749999999999997,307D3BF5-3CC0-45A4-8958-F5E7409A361C/517
0.27749999999999997,645043E6-317C-4B27-85F5-5BA6F6B1EE92/205
0.27749999999999997,BD1E3E81-334C-4C70-AEFC-3872F0249330/582
0.27749999999999997,03735CAD-7768-42FE-82BC-5BDADDD9835E/225
0.27749999999999997,63F5C6B3-BAD2-4E78-906F-BB2BCE7C5D87/520
0.27749999999999997,7B734B11-81D0-4B8E-B7E8-899E21229DE2/19
0.27749999999999997,9F9EDCF1-FE5F-4103-934B-F548A2EC9524/42
0.27749999999999997,A96BC3F7-DD02-4BC6-8761-AD3ECF5D36F5/426
0.27749999999999997,7BC23293-FA58-4993-B140-5C941ECFE923/1247
0.27749999999999997,5D354F0E-2269-4994-A444-EB1B81B19187/1089
0.27749999999999997,4628E404-E875-4B20-AED7-AB99728B8422/1306
0.27749999999999997,369D24DA-E315-41B3-8F35-D43FAF5084A1/1306
0.27749999999999997,6911CE36-D044-4F4F-8313-4800F5980A43/959
0.27749999999999997,D6F76B16-B1A9-45DF-8DFA-919EE47DB8AB/171
0.27749999999999997,0172629C-480D-45D8-A377-0757E1D4CF12/1047
0.27749999999999997,F9F5414E-7E6D-4340-88C4-F25325CF670E/785
0.27749999999999997,1760A75E-8A8B-4F81-BBF8-CF098B603C18/2653
0.27749999999999997,B1E0157F-AB45-4EC2-B869-1FE1F431452F/42
0.27749999999999997,FAAB58D7-64DB-4FDB-8870-34E0B583422A/877
0.27749999999999997,2609E06E-F697-4134-A3AF-AA0D38CEFDC5/631
0.27749999999999997,BC28A240-BD2D-4856-A339-279E916C442E/1381
0.27749999999999997,4093F4EE-2629-49E1-86FE-017FFFC7C25B/390
0.27749999999999997,BE90AF00-3394-4B8F-8CE7-995B447613B5/18
0.27749999999999997,11A39A75-DCE5-4FD3-98AE-99FA580DEEDF/930
0.27749999999999997,2646B357-CDD1-415D-9F98-5C86A9E2E8C1/1056
0.27749999999999997,591BDAA5-226F-4F30-B141-E20FE756A54D/1101
0.27749999999999997,751F6359-3DA9-4519-82FD-0F7765A7BEB3/1098
0.27749999999999997,8EB5C311-5481-42C1-A1E4-F5EA9554F195/1229
0.27749999999999997,C770F289-3317-4DF0-A1DE-1AC4EC8A309D/1056
0.27749999999999997,0F1FF39B-F177-4C8E-9AF0-0DD2B956A034/38
0.27749999999999997,7E339571-159F-446D-AC5B-CF6062DF7E8B/1094
0.27749999999999997,85620E8A-43DA-4B25-84A7-2F184F43CC47/4
0.27749999999999997,6C18AF05-A3B3-430E-945F-8EE9AC04EFBF/1097
0.27749999999999997,869A5075-4C5B-4E77-A9BB-449E5A05914A/2376
0.27749999999999997,E98861F5-7BB8-4624-AE03-F947F9A4D23F/4169
0.27749999999999997,D98CC14A-622F-4D1D-B5ED-53107463BAAE/665
0.27749999999999997,12F5E229-CEBC-4F34-9406-95A8C133FF1B/2580
0.27749999999999997,79A69969-554D-4F9D-A2C6-ED42140F4DFE/394
0.27749999999999997,7B8E5805-75BD-4B9F-875D-19855AD6193E/372
0.27749999999999997,BA5E4741-A44E-4785-AB0C-35A9FCC9F2B2/967
0.27749999999999997,E97E0E11-4E81-4094-9D39-3E0B28E77F27/1097
0.27749999999999997,92630E90-6254-4874-94C3-CE748E114006/78
0.27749999999999997,66943A0D-3199-414A-9D67-C85772F4B413/947
0.27749999999999997,1857FEEC-58FE-4767-B007-5DE7572275DC/1066
0.27749999999999997,08D956F1-5151-41AB-9417-BCF45858AD35/96
0.27749999999999997,6E144A2A-601F-4600-8281-E8F15FAEDA05/1040
0.27749999999999997,BC28A240-BD2D-4856-A339-279E916C442E/215
0.27749999999999997,81575226-0C84-4683-9593-BBE2913FA09E/976
0.27749999999999997,49AC8132-3118-4717-AA7C-9C083F20760A/350
0.27749999999999997,F77E8813-16FE-4614-A1C9-02B802BC5078/584
0.27749999999999997,8F86D78A-765A-410E-A2AB-A80653F80985/4169
0.27749999999999997,25DEFA9A-2C49-4AF1-8756-15BCBD2C16ED/350
0.27749999999999997,83EA3F69-1FE8-46CA-BC75-D504343698BC/2430
0.27749999999999997,4BF9FCB4-7844-4991-B45B-0A3885D2290B/932
0.27749999999999997,8334CC56-A7B1-496C-B05B-7EFF70028F7A/1094
0.27749999999999997,0C75E75D-FAC9-42AE-92D0-C21AAC003988/44
0.27749999999999997,586CB476-647E-4264-9BF9-7788AD7F251B/4147
0.27749999999999997,B4A6712F-2760-455B-912B-BBF6A36F1113/959
0.27749999999999997,8FCAE551-F675-42FC-9E76-9A281B114BAA/462
0.27749999999999997,7D1EDD33-BBD2-46EC-BD07-B835D94AF549/446
0.27749999999999997,910A75B5-470F-4D04-A276-33850EF9109A/1040
0.27749999999999997,5BF06F74-9B10-440B-8E42-4E52EBF15C1A/680
0.27749999999999997,6F43CD72-735B-470D-8FF1-F281A3061B3F/445
0.27749999999999997,2C4B2FAF-4E81-4477-9212-9AA8C2DE8BCE/1056
0.27749999999999997,D194B10B-B708-4BF3-9BCB-2BDBFFAE8AFF/1199
0.27749999999999997,9E268F24-995D-468B-BF73-BAEBE3BA0A3B/1056
0.27749999999999997,A7C71AA8-1DA1-4A4D-AC29-EE4D2A616E8E/772
0.27749999999999997,DD4DD5F3-5CDD-4A60-B6AE-4E0F1E9B0F81/135
0.27749999999999997,3FA8660B-75DF-4BCB-AAC8-0D945F65D00E/161
0.27749999999999997,EF92EC74-D9DC-491F-890C-160ED6CA8DAE/457
0.27749999999999997,A5D90FBD-7907-4E50-B4E8-8AA39944E95B/4169
0.27749999999999997,7E520671-4D39-4583-A106-249A7138AF67/680
0.27749999999999997,B0F30613-C9E7-4E9E-918C-5B6C53D71330/4
0.27749999999999997,ADE40127-2F80-453C-A336-89E88806036F/42
0.27749999999999997,5C7BD7AC-1541-4FB7-B874-6161F0AD8852/1321
0.27749999999999997,2D82270C-D0FB-45D1-B995-E624CFDA4B0D/959
0.27749999999999997,430FC10D-9DD2-4D17-B115-F1E539D5D3BB/1474
0.27749999999999997,1940454
0.27749999999999997,4BDF0071-AF4B-447F-AA5E-F2DA33534685/680
0.27749999999999997,629B3CE0-CC60-4D26-A073-905ADE588D63/1306
0.27749999999999997,7DE30B01-9F13-4CB5-8AC7-B95F573DCD11/1250
0.27749999999999997,8B773880-7459-4A87-8035-808873C15C7D/66
0.27749999999999997,CA7E71A2-BA7F-4008-A4B4-12C19136DEBB/2802
0.27749999999999997,8C3ACDBA-2CEE-4AF7-AFBA-60364BD3FB38/520
0.27749999999999997,8E6F96C3-81D7-4507-A072-271AB530F8D0/967
0.27749999999999997,5BD5AE8D-FF7F-4AB2-8F98-71538D19B7E6/1074
0.27749999999999997,1D2FAC49-341E-489A-A847-29FB91E36CC9/2927
0.27749999999999997,5A9DF172-02E0-441D-8B4F-6E675BCFF167/42
0.27749999999999997,AA7C3A72-C2C1-4173-BD97-611D5A750E87/1332
0.27749999999999997,F5A475A5-5CDB-4A9E-8F68-A83E18622E5D/631
0.27749999999999997,626312
0.27749999999999997,C689B3D1-EA74-4B7B-A353-7668AC0B3557/225
0.27749999999999997,250419CC-946D-4C5E-B44C-7DAE23D2EFA4/520
0.27749999999999997,5A67E419-E3EE-4371-8169-60AAE31E4932/225
0.27749999999999997,9D743261-785C-43E5-8787-14F05C8D3A1F/584
0.27749999999999997,D75C6D07-41F0-4453-9780-2D92D1B0EDB7/977
0.27749999999999997,08D956F1-5151-41AB-9417-BCF45858AD35/582
0.27749999999999997,705951A9-78CC-49AB-9161-6D98111033FF/965
0.27749999999999997,7845F605-0DA6-474D-BEA8-84BBE38E8E5C/520
0.27749999999999997,5E9466A1-C215-46FD-BED8-8BF413A53155/2925
0.27749999999999997,FF712781-1435-4129-8693-56565CF5C654/844
0.27749999999999997,8C480DC5-6EDC-4EC1-88E5-B826B98A1CC4/446
0.27749999999999997,59EE60A0-3315-46A4-A5F4-EF25F858A32E/1006
0.27749999999999997,36D4E0A5-259F-4223-9F9A-587CD40D02ED/200
0.27749999999999997,D8306C38-4DF4-4184-A242-237F8C06A6E4/445
0.27749999999999997,C710FD1E-A55D-44EE-8AB4-6A2DB175CB50/959
0.27749999999999997,6DBFF5C8-F379-42C2-B235-B40E140CB464/952
0.27749999999999997,C26B65F6-D09F-4E0F-B2C2-62962AD9AA66/335
0.27749999999999997,82BB1856-E8FC-495B-86B4-AF619FDED4F4/18
0.27749999999999997,9159BFF4-07F1-4023-A370-7358F39095D7/304
0.27749999999999997,83D09DBC-349B-426B-A670-A3A546771549/215
0.27749999999999997,FA763F4A-B377-42ED-AAC5-35C1047767EB/967
0.27749999999999997,967ACABA-09EF-4DE7-9D41-6EB819E24373/584
0.27749999999999997,A78BAE1F-B449-4504-9F25-BEDBB796F753/2729
0.27749999999999997,402414F0-AE88-4496-9148-1E3DCDBA4C93/1058
0.27749999999999997,DCA9BA94-6EF4-4F3F-A238-DF6999A4B27B/782
0.27749999999999997,545E4D72-1E24-4C37-AE16-EA8A0B0A0302/1229
0.27749999999999997,4917B7D2-5CF9-45B1-AF9C-1643167A5B67/18
0.27749999999999997,1699166
0.27749999999999997,F752A702-D695-42E7-A66E-EF6CE6056137/2802
0.27749999999999997,DCB14539-1820-4D73-BC93-038DDC1D5DFB/66
0.27749999999999997,3EDEA90A-AA91-4286-B3FF-C927389D0044/959
0.27749999999999997,A0A6B3A4-EF28-4513-8936-BAC3A897F392/930
0.27749999999999997,C1106906-F234-4819-B20B-DA5FD8D66D8E/651
0.27749999999999997,6FB0A417-2221-4EFB-8859-C3F761A9E5E2/785
0.27749999999999997,EF3C464F-542D-4F55-8DFF-85F5120BCA34/2430
